trainer_name,now,return_epoch,early_stop_round,hidden_size,trn_loss,val_loss,avg_trn_ano_scr,std_trn_ano_scr,avg_val_ano_scr,std_val_ano_scr,avg_tst_ano_scr,std_tst_ano_scr,avg_true_ano_scr,std_true_ano_scr,IR,roc_auc,pr_auc,sampling_term,config
BaseTrainer,2022-01-16 12:31:16.389070,99,1000,2,0.6384,1.4997,0.5484,0.3229,0.7222,0.5409,1.0676,0.3568,0.7615,0.4915,22.7778,0.1613,0.2354,0,"Namespace(batch_size=256, data='tabular', data_name='glass5', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=9)"
BaseTrainer,2022-01-16 12:31:16.938069,99,1000,4,0.4742,1.3952,0.4553,0.2387,0.6679999999999999,0.5556,1.0551,0.3432,0.8213,0.5036,22.7778,0.1756,0.2373,0,"Namespace(batch_size=256, data='tabular', data_name='glass5', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=9)"
BaseTrainer,2022-01-16 12:31:17.469070,99,1000,8,0.3587,1.3144,0.3198,0.2154,0.59,0.5682,1.0977,0.36,0.8061,0.4668,22.7778,0.1828,0.2383,0,"Namespace(batch_size=256, data='tabular', data_name='glass5', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=9)"
NewTrainer,2022-01-16 12:31:18.179069,99,1000,2,0.5491,1.4880000000000002,0.4834,0.3549,0.6958,0.5699,1.1022,0.3345,0.8355,0.4608,22.7778,0.1756,0.2376,1,"Namespace(batch_size=256, data='tabular', data_name='glass5', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
NewTrainer,2022-01-16 12:31:18.750069,99,1000,2,0.5042,1.4584,0.5466,0.3034,0.7226,0.5505,1.0551,0.3413,0.8533,0.5089,22.7778,0.2401,0.2441,4,"Namespace(batch_size=256, data='tabular', data_name='glass5', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
NewTrainer,2022-01-16 12:31:19.284070,99,1000,2,0.6047,1.5221,0.5569,0.3559,0.7339,0.5277,1.0731,0.3324,0.8789,0.5044,22.7778,0.2437,0.2451,16,"Namespace(batch_size=256, data='tabular', data_name='glass5', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
NewTrainer,2022-01-16 12:31:19.978069,99,1000,4,0.5202,1.4679,0.5029,0.3406,0.7003,0.5385,1.0648,0.3294,0.8277,0.4711,22.7778,0.2007,0.2395,1,"Namespace(batch_size=256, data='tabular', data_name='glass5', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
NewTrainer,2022-01-16 12:31:20.551070,99,1000,4,0.5055,1.4115,0.4587,0.2339,0.6841,0.5446,1.0375,0.3392,0.7976,0.4883,22.7778,0.1792,0.2377,4,"Namespace(batch_size=256, data='tabular', data_name='glass5', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
NewTrainer,2022-01-16 12:31:21.098070,99,1000,4,0.5071,1.4607,0.4689,0.3527,0.6794,0.5585,1.0963,0.3467,0.8114,0.4689,22.7778,0.1685,0.2368,16,"Namespace(batch_size=256, data='tabular', data_name='glass5', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
NewTrainer,2022-01-16 12:31:21.768070,99,1000,8,0.4599,1.386,0.3631,0.2375,0.6201,0.5762,1.0772,0.336,0.8327,0.4566,22.7778,0.1828,0.2383,1,"Namespace(batch_size=256, data='tabular', data_name='glass5', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
NewTrainer,2022-01-16 12:31:22.326575,99,1000,8,0.4325,1.3582,0.3531,0.2535,0.613,0.5383,1.0739,0.34299999999999997,0.7882,0.4473,22.7778,0.1828,0.2382,4,"Namespace(batch_size=256, data='tabular', data_name='glass5', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
NewTrainer,2022-01-16 12:31:22.847576,99,1000,8,0.4224,1.3743,0.3729,0.2455,0.6253,0.5782,1.0759999999999998,0.3518,0.8042,0.4677,22.7778,0.1828,0.238,16,"Namespace(batch_size=256, data='tabular', data_name='glass5', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
