trainer_name,now,return_epoch,early_stop_round,hidden_size,trn_loss,val_loss,avg_trn_ano_scr,std_trn_ano_scr,avg_val_ano_scr,std_val_ano_scr,avg_tst_ano_scr,std_tst_ano_scr,avg_true_ano_scr,std_true_ano_scr,IR,roc_auc,pr_auc,sampling_term,config
BaseTrainer,2022-01-16 12:31:02.409001,99,1000,2,0.9757,1.4488,0.679,0.4281,0.8184,0.4598,0.6456,0.3469,0.5048,0.2211,11.5882,0.2686,0.2524,0,"Namespace(batch_size=256, data='tabular', data_name='glass2', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=9)"
BaseTrainer,2022-01-16 12:31:02.945001,99,1000,4,0.7631,1.2607,0.5722,0.3951,0.7222,0.4699,0.5568,0.3627,0.4322,0.2606,11.5882,0.2961,0.2638,0,"Namespace(batch_size=256, data='tabular', data_name='glass2', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=9)"
BaseTrainer,2022-01-16 12:31:03.478003,99,1000,8,0.6855,0.966,0.5054,0.3593,0.6366,0.4111,0.48100000000000004,0.3489,0.363,0.2335,11.5882,0.3255,0.2692,0,"Namespace(batch_size=256, data='tabular', data_name='glass2', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=9)"
NewTrainer,2022-01-16 12:31:04.194878,99,1000,2,0.7753,1.4334,0.6626,0.4215,0.7936,0.4556,0.6293,0.3341,0.4895,0.2112,11.5882,0.2431,0.2458,1,"Namespace(batch_size=256, data='tabular', data_name='glass2', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
NewTrainer,2022-01-16 12:31:04.762880,99,1000,2,0.9743,1.4475,0.6834,0.4056,0.8024,0.4554,0.6427,0.3164,0.5151,0.1925,11.5882,0.2922,0.2567,4,"Namespace(batch_size=256, data='tabular', data_name='glass2', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
NewTrainer,2022-01-16 12:31:05.304931,99,1000,2,0.8149,1.4317,0.6722,0.4164,0.7934,0.4555,0.6304,0.3367,0.4894,0.2423,11.5882,0.2549,0.2507,16,"Namespace(batch_size=256, data='tabular', data_name='glass2', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
NewTrainer,2022-01-16 12:31:05.991931,99,1000,4,0.8539,1.1569,0.6073,0.3531,0.7376,0.4078,0.5968,0.3352,0.4538,0.2158,11.5882,0.2431,0.2475,1,"Namespace(batch_size=256, data='tabular', data_name='glass2', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
NewTrainer,2022-01-16 12:31:06.548930,99,1000,4,0.8352,1.4147,0.6675,0.4134,0.7972,0.4591,0.6326,0.3338,0.487,0.2142,11.5882,0.2529,0.248,4,"Namespace(batch_size=256, data='tabular', data_name='glass2', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
NewTrainer,2022-01-16 12:31:07.086989,99,1000,4,0.8716,1.385,0.6649,0.4187,0.7985,0.4366,0.6298,0.3389,0.4831,0.2057,11.5882,0.249,0.2469,16,"Namespace(batch_size=256, data='tabular', data_name='glass2', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
NewTrainer,2022-01-16 12:31:07.771043,99,1000,8,0.6591,0.983,0.4842,0.2885,0.6072,0.4314,0.4774,0.256,0.3909,0.1728,11.5882,0.2941,0.27,1,"Namespace(batch_size=256, data='tabular', data_name='glass2', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=9)"
